103
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.5)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -23.2)/(0.0, 0.0, 0.0, 1.0)
(-3.8, 0.2, -21.0)/(0.0, 0.0, 0.0, 1.0)
(-3.9, 0.2, -16.2)/(0.0, 0.0, 0.0, 1.0)
(-5.9, 0.2, -11.8)/(0.0, -0.3, 0.0, 1.0)
(-9.7, 0.3, -9.3)/(0.0, -0.5, 0.0, 0.9)
(-13.9, 0.2, -6.8)/(0.0, -0.5, 0.0, 0.9)
(-18.4, 0.2, -3.9)/(0.0, -0.5, 0.0, 0.9)
(-21.8, 0.2, -0.1)/(0.0, -0.3, 0.0, 1.0)
(-23.2, 0.2, 4.6)/(0.0, -0.1, 0.0, 1.0)
(-23.4, 0.2, 9.0)/(0.0, 0.0, 0.0, 1.0)
