78
(-23.6, 0.2, -26.6)/(0.0, 0.0, 0.0, 1.0)
(-23.6, 0.2, -26.4)/(0.0, 0.0, 0.0, 1.0)
(-23.6, 0.2, -23.3)/(0.0, 0.0, 0.0, 1.0)
(-23.3, 0.2, -19.1)/(0.0, 0.1, 0.0, 1.0)
(-21.0, 0.2, -15.1)/(0.0, 0.3, 0.0, 1.0)
(-16.6, 0.2, -11.6)/(0.0, 0.5, 0.0, 0.9)
(-11.5, 0.3, -9.2)/(0.0, 0.6, 0.0, 0.8)
(-6.4, 0.2, -9.3)/(0.0, 0.7, 0.0, 0.7)
(-1.6, 0.2, -9.8)/(0.0, 0.7, 0.0, 0.7)
(3.1, 0.2, -10.2)/(0.0, 0.7, 0.0, 0.7)
(7.4, 0.2, -10.5)/(0.0, 0.7, 0.0, 0.7)
(11.4, 0.2, -10.6)/(0.0, 0.7, 0.0, 0.7)
(16.1, 0.2, -10.7)/(0.0, 0.7, 0.0, 0.7)
(21.5, 0.3, -10.6)/(0.0, 0.7, 0.0, 0.7)
(26.2, 0.2, -8.8)/(0.0, 0.5, 0.0, 0.8)
(29.1, 0.2, -4.8)/(0.0, 0.3, 0.0, 1.0)
(30.7, 0.2, 0.4)/(0.0, 0.2, 0.0, 1.0)
(33.6, 0.2, 4.8)/(0.0, 0.3, 0.0, 0.9)
(36.4, 0.2, 8.6)/(0.0, 0.3, 0.0, 1.0)
(36.5, 0.2, 12.3)/(0.0, 0.0, 0.0, 1.0)
(36.4, 0.2, 13.1)/(0.0, 0.0, 0.0, 1.0)
(36.4, 0.2, 13.1)/(0.0, 0.0, 0.0, 1.0)
(36.4, 0.2, 13.1)/(0.0, 0.0, 0.0, 1.0)
(36.4, 0.2, 13.1)/(0.0, 0.0, 0.0, 1.0)
(36.4, 0.2, 13.1)/(0.0, 0.0, 0.0, 1.0)
(36.4, 0.2, 13.1)/(0.0, 0.0, 0.0, 1.0)
(36.4, 0.2, 13.1)/(0.0, 0.0, 0.0, 1.0)
(36.4, 0.2, 12.9)/(0.0, 0.0, 0.0, 1.0)
(36.4, 0.2, 12.9)/(0.0, 0.0, 0.0, 1.0)
(36.4, 0.2, 12.9)/(0.0, 0.0, 0.0, 1.0)
(36.4, 0.2, 12.9)/(0.0, 0.0, 0.0, 1.0)
(36.4, 0.2, 12.9)/(0.0, 0.0, 0.0, 1.0)
(36.4, 0.2, 12.9)/(0.0, 0.0, 0.0, 1.0)
(36.4, 0.2, 12.6)/(0.0, 0.0, 0.0, 1.0)
(36.6, 0.2, 10.2)/(0.0, -0.1, 0.0, 1.0)
(36.2, 0.2, 11.0)/(0.0, -0.1, 0.0, 1.0)
(34.9, 0.2, 15.0)/(0.0, -0.2, 0.0, 1.0)
(33.4, 0.2, 19.2)/(0.0, -0.2, 0.0, 1.0)
(32.3, 0.2, 24.7)/(0.0, -0.1, 0.0, 1.0)
(31.9, 0.2, 30.4)/(0.0, 0.0, 0.0, 1.0)
(33.0, 0.2, 35.1)/(0.0, 0.1, 0.0, 1.0)
(33.6, 0.2, 39.0)/(0.0, 0.0, 0.0, 1.0)
(31.7, 0.2, 42.3)/(0.0, -0.3, 0.0, 1.0)
(28.4, 0.2, 44.1)/(0.0, -0.5, 0.0, 0.8)
(25.6, 0.2, 44.6)/(0.0, -0.6, 0.0, 0.8)
(24.8, 0.2, 45.0)/(0.0, -0.6, 0.0, 0.8)
(26.6, 0.2, 44.2)/(0.0, -0.7, 0.0, 0.7)
(28.8, 0.2, 44.0)/(0.0, -0.7, 0.0, 0.7)
(30.9, 0.2, 43.8)/(0.0, -0.8, 0.0, 0.6)
(33.5, 0.2, 44.2)/(0.0, -0.9, 0.0, 0.5)
(34.1, 0.2, 44.6)/(0.0, -0.9, 0.0, 0.5)
(31.1, 0.2, 41.3)/(0.0, -0.9, 0.0, 0.4)
(28.9, 0.2, 35.3)/(0.0, -1.0, 0.0, 0.1)
(27.9, 0.2, 29.7)/(0.0, -1.0, 0.0, 0.1)
(27.8, 0.2, 24.6)/(0.0, -1.0, 0.0, 0.0)
(27.9, 0.2, 20.1)/(0.0, -1.0, 0.0, 0.0)
(28.0, 0.2, 16.0)/(0.0, -1.0, 0.0, 0.0)
(28.0, 0.2, 12.0)/(0.0, -1.0, 0.0, 0.0)
(28.0, 0.2, 7.5)/(0.0, -1.0, 0.0, 0.0)
(28.0, 0.2, 2.6)/(0.0, -1.0, 0.0, 0.0)
(27.0, 0.2, -3.0)/(0.0, -1.0, 0.0, 0.1)
(23.1, 0.2, -6.3)/(0.0, -0.9, 0.0, 0.5)
(18.6, 0.2, -6.6)/(0.0, -0.7, 0.0, 0.7)
(14.3, 0.2, -6.2)/(0.0, -0.7, 0.0, 0.7)
(9.8, 0.2, -5.9)/(0.0, -0.7, 0.0, 0.7)
(5.4, 0.2, -5.8)/(0.0, -0.7, 0.0, 0.7)
(1.1, 0.2, -5.8)/(0.0, -0.7, 0.0, 0.7)
(-3.4, 0.2, -5.7)/(0.0, -0.7, 0.0, 0.7)
(-8.0, 0.2, -5.7)/(0.0, -0.7, 0.0, 0.7)
(-12.4, 0.3, -5.6)/(0.0, -0.7, 0.0, 0.7)
(-16.3, 0.2, -4.9)/(0.0, -0.6, 0.0, 0.8)
(-19.8, 0.2, -3.2)/(0.0, -0.5, 0.0, 0.9)
(-23.1, 0.2, -1.2)/(0.0, -0.5, 0.0, 0.9)
(-27.2, 0.2, -1.5)/(0.0, -0.8, 0.0, 0.7)
(-30.8, 0.2, -4.8)/(0.0, -0.9, 0.0, 0.3)
(-30.7, 0.2, -11.1)/(0.0, -1.0, 0.0, -0.1)
(-28.5, 0.2, -17.1)/(0.0, -1.0, 0.0, -0.1)
(-28.1, 0.2, -23.1)/(0.0, -1.0, 0.0, 0.0)
